,type3,project_num,tasks,task_num,detail1,detail1_num,detail2,detail2_num,detail3,value
471,projects,1,tasks,14,id,,,,,98614d3b-0ff2-4900-9785-5ac52ed545c2
472,projects,1,tasks,14,name,,,,,Make Who's Who Database Automatically Updatable
473,projects,1,tasks,14,status,,,,,IN_PROGRESS
474,projects,1,tasks,14,priority,,,,,NONE
475,projects,1,tasks,14,tags,0,label,,,Ops
476,projects,1,tasks,14,tags,1,label,,,Notion
477,projects,1,tasks,14,createdAt,,,,,2022-05-11T17:50:02.472Z
478,projects,1,tasks,14,updatedAt,,,,,2022-05-27T08:51:48.096Z
479,projects,1,tasks,14,doneAt,,,,,
480,projects,1,tasks,14,owners,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574
481,projects,1,tasks,14,owners,0,username,,,lion917
482,projects,1,tasks,14,owners,0,createdAt,,,2022-02-21T18:30:47.726Z
483,projects,1,tasks,14,owners,0,threepids,0,source,discord
484,projects,1,tasks,14,owners,0,threepids,0,threepid,1.31099E+17
485,projects,1,tasks,14,owners,0,threepids,1,source,metamask
486,projects,1,tasks,14,owners,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
487,projects,1,tasks,14,assignees,0,id,,,4cddd551-434f-48b3-8002-6378f9f9093c
488,projects,1,tasks,14,assignees,0,username,,,Elaheh
489,projects,1,tasks,14,assignees,0,createdAt,,,2022-03-28T06:46:09.240Z
490,projects,1,tasks,14,assignees,0,threepids,0,source,discord
491,projects,1,tasks,14,assignees,0,threepids,0,threepid,8.10952E+17
492,projects,1,tasks,14,assignees,0,threepids,1,source,metamask
493,projects,1,tasks,14,assignees,0,threepids,1,threepid,0x11f4c72e750407fa9572D0B3BE8AFcfD8f6FA16b
494,projects,1,tasks,14,assignees,1,id,,,e49397ea-6b04-4056-8c67-236b903500c5
495,projects,1,tasks,14,assignees,1,username,,,Anukriti
496,projects,1,tasks,14,assignees,1,createdAt,,,2022-01-24T14:26:43.788Z
497,projects,1,tasks,14,assignees,1,threepids,0,source,discord
498,projects,1,tasks,14,assignees,1,threepids,0,threepid,8.95719E+17
499,projects,1,tasks,14,assignees,2,id,,,6d116b00-8a36-427f-af7e-607e6deed574
500,projects,1,tasks,14,assignees,2,username,,,lion917
501,projects,1,tasks,14,assignees,2,createdAt,,,2022-02-21T18:30:47.726Z
502,projects,1,tasks,14,assignees,2,threepids,0,source,discord
503,projects,1,tasks,14,assignees,2,threepids,0,threepid,1.31099E+17
504,projects,1,tasks,14,assignees,2,threepids,1,source,metamask
505,projects,1,tasks,14,assignees,2,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
506,projects,1,tasks,15,id,,,,,94eaa522-0ba7-45bf-8b7c-5a34b26ee5dd
507,projects,1,tasks,15,name,,,,,In-Depth Analysis of Notion Spreadsheet
508,projects,1,tasks,15,status,,,,,IN_PROGRESS
509,projects,1,tasks,15,priority,,,,,NONE
510,projects,1,tasks,15,tags,0,label,,,Notion
511,projects,1,tasks,15,tags,1,label,,,Ops
512,projects,1,tasks,15,createdAt,,,,,2022-05-11T17:49:19.002Z
513,projects,1,tasks,15,updatedAt,,,,,2022-05-17T17:53:53.737Z
514,projects,1,tasks,15,doneAt,,,,,
515,projects,1,tasks,15,owners,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574
516,projects,1,tasks,15,owners,0,username,,,lion917
517,projects,1,tasks,15,owners,0,createdAt,,,2022-02-21T18:30:47.726Z
518,projects,1,tasks,15,owners,0,threepids,0,source,discord
519,projects,1,tasks,15,owners,0,threepids,0,threepid,1.31099E+17
520,projects,1,tasks,15,owners,0,threepids,1,source,metamask
521,projects,1,tasks,15,owners,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
522,projects,1,tasks,15,assignees,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574
523,projects,1,tasks,15,assignees,0,username,,,lion917
524,projects,1,tasks,15,assignees,0,createdAt,,,2022-02-21T18:30:47.726Z
525,projects,1,tasks,15,assignees,0,threepids,0,source,discord
526,projects,1,tasks,15,assignees,0,threepids,0,threepid,1.31099E+17
527,projects,1,tasks,15,assignees,0,threepids,1,source,metamask
528,projects,1,tasks,15,assignees,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
529,projects,1,tasks,16,id,,,,,007657e3-98fb-42b4-9fac-dff82bfe35c4
530,projects,1,tasks,16,name,,,,,Centralise Meetings (Tactical Page)
531,projects,1,tasks,16,status,,,,,IN_PROGRESS
532,projects,1,tasks,16,priority,,,,,NONE
533,projects,1,tasks,16,tags,0,label,,,Notion
534,projects,1,tasks,16,tags,1,label,,,Ops
535,projects,1,tasks,16,createdAt,,,,,2022-05-11T17:48:39.285Z
536,projects,1,tasks,16,updatedAt,,,,,2022-05-16T18:01:26.542Z
537,projects,1,tasks,16,doneAt,,,,,
538,projects,1,tasks,16,owners,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574
539,projects,1,tasks,16,owners,0,username,,,lion917
540,projects,1,tasks,16,owners,0,createdAt,,,2022-02-21T18:30:47.726Z
541,projects,1,tasks,16,owners,0,threepids,0,source,discord
542,projects,1,tasks,16,owners,0,threepids,0,threepid,1.31099E+17
543,projects,1,tasks,16,owners,0,threepids,1,source,metamask
544,projects,1,tasks,16,owners,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
545,projects,1,tasks,16,assignees,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5
546,projects,1,tasks,16,assignees,0,username,,,Anukriti
547,projects,1,tasks,16,assignees,0,createdAt,,,2022-01-24T14:26:43.788Z
548,projects,1,tasks,16,assignees,0,threepids,0,source,discord
549,projects,1,tasks,16,assignees,0,threepids,0,threepid,8.95719E+17
550,projects,1,tasks,16,assignees,1,id,,,6d116b00-8a36-427f-af7e-607e6deed574
551,projects,1,tasks,16,assignees,1,username,,,lion917
552,projects,1,tasks,16,assignees,1,createdAt,,,2022-02-21T18:30:47.726Z
553,projects,1,tasks,16,assignees,1,threepids,0,source,discord
554,projects,1,tasks,16,assignees,1,threepids,0,threepid,1.31099E+17
555,projects,1,tasks,16,assignees,1,threepids,1,source,metamask
556,projects,1,tasks,16,assignees,1,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
557,projects,1,tasks,17,id,,,,,869061f9-447d-465b-b8ab-e30b505e00b0
558,projects,1,tasks,17,name,,,,,Post Design Principles for Notion 
559,projects,1,tasks,17,status,,,,,DONE
560,projects,1,tasks,17,priority,,,,,NONE
561,projects,1,tasks,17,tags,0,label,,,Notion
562,projects,1,tasks,17,tags,1,label,,,Ops
563,projects,1,tasks,17,createdAt,,,,,2022-05-11T17:45:46.860Z
564,projects,1,tasks,17,updatedAt,,,,,2022-05-31T17:14:22.821Z
565,projects,1,tasks,17,doneAt,,,,,2022-05-31T17:14:22.821Z
566,projects,1,tasks,17,owners,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574
567,projects,1,tasks,17,owners,0,username,,,lion917
568,projects,1,tasks,17,owners,0,createdAt,,,2022-02-21T18:30:47.726Z
569,projects,1,tasks,17,owners,0,threepids,0,source,discord
570,projects,1,tasks,17,owners,0,threepids,0,threepid,1.31099E+17
571,projects,1,tasks,17,owners,0,threepids,1,source,metamask
572,projects,1,tasks,17,owners,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
573,projects,1,tasks,17,assignees,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574
574,projects,1,tasks,17,assignees,0,username,,,lion917
575,projects,1,tasks,17,assignees,0,createdAt,,,2022-02-21T18:30:47.726Z
576,projects,1,tasks,17,assignees,0,threepids,0,source,discord
577,projects,1,tasks,17,assignees,0,threepids,0,threepid,1.31099E+17
578,projects,1,tasks,17,assignees,0,threepids,1,source,metamask
579,projects,1,tasks,17,assignees,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
580,projects,1,tasks,18,id,,,,,76f3a8d2-95e9-481d-bad9-b8b268df7352
581,projects,1,tasks,18,name,,,,,Discord Structure V2
582,projects,1,tasks,18,status,,,,,DONE
583,projects,1,tasks,18,priority,,,,,NONE
584,projects,1,tasks,18,tags,0,label,,,discord
585,projects,1,tasks,18,tags,1,label,,,Ops
586,projects,1,tasks,18,createdAt,,,,,2022-05-11T17:44:35.760Z
587,projects,1,tasks,18,updatedAt,,,,,2022-05-11T17:44:49.055Z
588,projects,1,tasks,18,doneAt,,,,,
589,projects,1,tasks,18,owners,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574
590,projects,1,tasks,18,owners,0,username,,,lion917
591,projects,1,tasks,18,owners,0,createdAt,,,2022-02-21T18:30:47.726Z
592,projects,1,tasks,18,owners,0,threepids,0,source,discord
593,projects,1,tasks,18,owners,0,threepids,0,threepid,1.31099E+17
594,projects,1,tasks,18,owners,0,threepids,1,source,metamask
595,projects,1,tasks,18,owners,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
596,projects,1,tasks,18,assignees,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574
597,projects,1,tasks,18,assignees,0,username,,,lion917
598,projects,1,tasks,18,assignees,0,createdAt,,,2022-02-21T18:30:47.726Z
599,projects,1,tasks,18,assignees,0,threepids,0,source,discord
600,projects,1,tasks,18,assignees,0,threepids,0,threepid,1.31099E+17
601,projects,1,tasks,18,assignees,0,threepids,1,source,metamask
602,projects,1,tasks,18,assignees,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
603,projects,1,tasks,19,id,,,,,6d3111bc-70e7-47f5-8796-9800e741fec7
604,projects,1,tasks,19,name,,,,,Notion Jam Session 2
605,projects,1,tasks,19,status,,,,,DONE
606,projects,1,tasks,19,priority,,,,,MEDIUM
607,projects,1,tasks,19,tags,0,label,,,Notion
608,projects,1,tasks,19,tags,1,label,,,Ops
609,projects,1,tasks,19,createdAt,,,,,2022-05-11T17:42:42.661Z
610,projects,1,tasks,19,updatedAt,,,,,2022-05-16T17:59:23.469Z
611,projects,1,tasks,19,doneAt,,,,,2022-05-16T17:59:23.469Z
612,projects,1,tasks,19,owners,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5
613,projects,1,tasks,19,owners,0,username,,,Anukriti
614,projects,1,tasks,19,owners,0,createdAt,,,2022-01-24T14:26:43.788Z
615,projects,1,tasks,19,owners,0,threepids,0,source,discord
616,projects,1,tasks,19,owners,0,threepids,0,threepid,8.95719E+17
617,projects,1,tasks,19,assignees,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574
618,projects,1,tasks,19,assignees,0,username,,,lion917
619,projects,1,tasks,19,assignees,0,createdAt,,,2022-02-21T18:30:47.726Z
620,projects,1,tasks,19,assignees,0,threepids,0,source,discord
621,projects,1,tasks,19,assignees,0,threepids,0,threepid,1.31099E+17
622,projects,1,tasks,19,assignees,0,threepids,1,source,metamask
623,projects,1,tasks,19,assignees,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
624,projects,1,tasks,20,id,,,,,a783a180-7240-46b8-9c8f-45b4ff6e363e
625,projects,1,tasks,20,name,,,,,Monthly AN DAO Community Call
626,projects,1,tasks,20,status,,,,,DONE
627,projects,1,tasks,20,priority,,,,,MEDIUM
628,projects,1,tasks,20,tags,0,label,,,community
629,projects,1,tasks,20,createdAt,,,,,2022-05-10T01:54:38.335Z
630,projects,1,tasks,20,updatedAt,,,,,2022-05-26T22:23:33.298Z
631,projects,1,tasks,20,doneAt,,,,,2022-05-26T22:23:33.298Z
632,projects,1,tasks,20,assignees,0,id,,,e49397ea-6b04-4056-8c67-236b903500c5
633,projects,1,tasks,20,assignees,0,username,,,Anukriti
634,projects,1,tasks,20,assignees,0,createdAt,,,2022-01-24T14:26:43.788Z
635,projects,1,tasks,20,assignees,0,threepids,0,source,discord
636,projects,1,tasks,20,assignees,0,threepids,0,threepid,8.95719E+17
637,projects,1,tasks,21,id,,,,,7bc63934-e077-4638-9e84-fa076dd5d14b
638,projects,1,tasks,21,name,,,,,Build out Core Ops Notion Page
639,projects,1,tasks,21,status,,,,,DONE
640,projects,1,tasks,21,priority,,,,,NONE
641,projects,1,tasks,21,tags,0,label,,,Notion
642,projects,1,tasks,21,tags,1,label,,,Ops
643,projects,1,tasks,21,createdAt,,,,,2022-05-10T01:46:33.549Z
644,projects,1,tasks,21,updatedAt,,,,,2022-05-17T17:37:22.497Z
645,projects,1,tasks,21,doneAt,,,,,2022-05-17T17:37:22.497Z
646,projects,1,tasks,21,owners,0,id,,,9e941340-c004-4f9c-8984-ad5eabcd6c50
647,projects,1,tasks,21,owners,0,username,,,Joey C | Aragon.org - OOO
648,projects,1,tasks,21,owners,0,createdAt,,,2022-04-06T08:27:01.964Z
649,projects,1,tasks,21,owners,0,threepids,0,source,discord
650,projects,1,tasks,21,owners,0,threepids,0,threepid,5.37859E+17
651,projects,1,tasks,21,owners,1,id,,,668c8b24-97d3-4046-9f03-62cc090b62ec
652,projects,1,tasks,21,owners,1,username,,,shawnzywonzie
653,projects,1,tasks,21,owners,1,createdAt,,,2022-01-20T22:41:33.436Z
654,projects,1,tasks,21,owners,1,threepids,0,source,discord
655,projects,1,tasks,21,owners,1,threepids,0,threepid,8.07644E+17
656,projects,1,tasks,21,owners,1,threepids,1,source,metamask
657,projects,1,tasks,21,owners,1,threepids,1,threepid,0xF67825D3bdE95a0Bbb1a063e06D51b79e7061C05
658,projects,1,tasks,21,owners,1,threepids,2,source,github
659,projects,1,tasks,21,owners,1,threepids,2,threepid,90860023
660,projects,1,tasks,21,owners,2,id,,,855f1699-b7a7-4e1a-8861-a878efd662ad
661,projects,1,tasks,21,owners,2,username,,,b3n1
662,projects,1,tasks,21,owners,2,createdAt,,,2022-02-28T04:05:57.521Z
663,projects,1,tasks,21,owners,2,threepids,0,source,metamask
664,projects,1,tasks,21,owners,2,threepids,0,threepid,0x7b8B83e68C73AA4F00e6eD1A505dE15147AD5764
665,projects,1,tasks,21,owners,2,threepids,1,source,discord
666,projects,1,tasks,21,owners,2,threepids,1,threepid,8.74981E+17
667,projects,1,tasks,21,owners,3,id,,,9b0c25c9-083e-4506-b91b-bd359f96ab45
668,projects,1,tasks,21,owners,3,username,,,Ivan | AN1
669,projects,1,tasks,21,owners,3,createdAt,,,2022-05-04T10:58:09.362Z
670,projects,1,tasks,21,owners,3,threepids,0,source,metamask
671,projects,1,tasks,21,owners,3,threepids,0,threepid,0x1E8eE48D0621289297693fC98914DA2EfDcE1477
672,projects,1,tasks,21,owners,3,threepids,1,source,discord
673,projects,1,tasks,21,owners,3,threepids,1,threepid,3.62186E+17
674,projects,1,tasks,21,owners,4,id,,,3dee4304-3e93-48db-91ba-a2a1c6eb20c9
675,projects,1,tasks,21,owners,4,username,,,Aclay
676,projects,1,tasks,21,owners,4,createdAt,,,2022-04-28T15:30:02.290Z
677,projects,1,tasks,21,owners,4,threepids,0,source,discord
678,projects,1,tasks,21,owners,4,threepids,0,threepid,8.33602E+17
679,projects,1,tasks,21,owners,5,id,,,6047775b-e031-4a33-88e0-fdde365f76b7
680,projects,1,tasks,21,owners,5,username,,,ricktik6
681,projects,1,tasks,21,owners,5,createdAt,,,2022-03-02T08:29:07.357Z
682,projects,1,tasks,21,owners,5,threepids,0,source,discord
683,projects,1,tasks,21,owners,5,threepids,0,threepid,4.85039E+17
684,projects,1,tasks,21,owners,5,threepids,1,source,metamask
685,projects,1,tasks,21,owners,5,threepids,1,threepid,0xDacf1065b12849298dc5B47EcE9553094000074F
686,projects,1,tasks,21,assignees,0,id,,,6d116b00-8a36-427f-af7e-607e6deed574
687,projects,1,tasks,21,assignees,0,username,,,lion917
688,projects,1,tasks,21,assignees,0,createdAt,,,2022-02-21T18:30:47.726Z
689,projects,1,tasks,21,assignees,0,threepids,0,source,discord
690,projects,1,tasks,21,assignees,0,threepids,0,threepid,1.31099E+17
691,projects,1,tasks,21,assignees,0,threepids,1,source,metamask
692,projects,1,tasks,21,assignees,0,threepids,1,threepid,0xa23de4b54e18bAaeeFAc9FdBCD78EAD69c8B1C66
693,projects,1,tasks,21,assignees,1,id,,,e49397ea-6b04-4056-8c67-236b903500c5
694,projects,1,tasks,21,assignees,1,username,,,Anukriti
695,projects,1,tasks,21,assignees,1,createdAt,,,2022-01-24T14:26:43.788Z
696,projects,1,tasks,21,assignees,1,threepids,0,source,discord
697,projects,1,tasks,21,assignees,1,threepids,0,threepid,8.95719E+17
698,projects,1,tasks,22,id,,,,,f16321f5-3c29-44e0-98fa-aa0ba9b198aa
699,projects,1,tasks,22,name,,,,,S0 Feedback on Forum
700,projects,1,tasks,22,status,,,,,DONE
701,projects,1,tasks,22,priority,,,,,NONE
702,projects,1,tasks,22,tags,0,label,,,Forum
